,department,function,industry,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,minimum_salary_grp,maximum_salary_grp,company_profile_length,description_length,requirements_length,benefits_length,dominant_topic
817,0,0,1,0,1,0,3,0,9,-1,-1,-0.9657673525233178,-1.0391239163485408,-0.5986130902693538,-0.481743362327523,25
6818,0,1,1,0,1,1,5,4,5,-1,-1,-0.6484817302513605,0.06296720327650555,-0.6679348958061434,-0.1181518215953127,20
4434,1,0,0,0,0,0,0,0,0,-1,-1,-1.083280545957376,-0.3043965032651766,-0.7966753918030385,-0.533685011003553,8
10134,0,0,0,0,1,1,0,0,0,-1,-1,-0.5192172174738964,0.4375341197503776,-0.7966753918030385,-0.533685011003553,7
4342,1,1,0,1,1,1,5,0,9,-1,-1,-0.3076934692925915,0.9705716547324262,0.7482105601597013,-0.533685011003553,29
11974,0,1,1,0,0,0,5,5,9,3,3,0.11535402707001821,0.06296720327650555,0.995788437076807,-0.3605461820834529,21
11900,0,1,1,0,1,0,5,5,12,3,3,-1.083280545957376,0.7040528872414019,0.3718921872457006,3.72553018043091,7
9915,0,0,1,0,1,1,2,2,5,0,0,-0.4604606207568673,-0.2251611940110883,-0.51938816965588,-0.27397676762340284,29
17820,0,1,1,0,0,0,4,0,0,1,1,-1.083280545957376,-0.9742950269588323,0.14412054048196332,0.9379950348172982,7
14600,1,0,0,0,1,1,0,0,0,-1,-1,1.4432531128748765,-0.6861666296712384,-0.7966753918030385,-0.533685011003553,15
11704,0,1,1,0,1,0,5,5,9,-1,-1,3.8992788556466937,-0.570915270756201,0.6590825244695432,-0.464429479435513,29
3868,1,1,1,0,0,1,5,6,9,-1,-1,-1.083280545957376,-0.8662468779759847,-0.5986130902693538,-0.412487830759483,26
1206,1,1,1,0,1,1,3,1,1,-1,-1,-0.17842895651512744,-0.36922539265488524,0.35208595709233215,-0.42980171365149294,4
13237,1,1,1,0,1,1,5,3,8,1,1,2.829908795396764,1.165058322901552,0.9264666315400174,1.0245644492773482,27
139,0,1,1,0,1,0,5,4,5,-1,-1,-0.072667082424475,-0.15312909468918984,0.054992504791805265,-0.533685011003553,23
4998,0,1,0,0,1,0,5,0,0,-1,-1,-0.2959421499491857,0.005341523818986789,0.005476929408384123,0.31469525070493765,21
14457,0,0,0,0,1,0,0,0,0,-1,-1,0.3621317332815406,-0.6645569998746689,-0.7966753918030385,-0.533685011003553,19
15699,0,0,0,0,0,0,5,0,0,-1,-1,-0.7072383269683896,-0.2755836635364172,0.8373385958498594,-0.533685011003553,26
13030,0,1,0,0,1,0,5,6,0,-1,-1,-0.11967235979809832,-0.7942147786540862,0.04508938971512104,-0.08352405581129269,27
3723,0,1,1,0,0,0,5,0,12,-1,-1,-1.083280545957376,0.9417588150036668,1.9365843693618088,-0.533685011003553,26
16737,0,0,0,0,1,1,0,0,0,-1,-1,-0.9305133944931003,-0.2107547741467086,-0.7174504711895646,-0.533685011003553,29
8637,1,0,1,0,1,1,5,0,9,-1,-1,-0.3076934692925915,-1.0319207064163511,-0.2421009475087216,0.9206811519252882,29
1932,1,1,1,0,0,1,5,5,9,-1,-1,-1.083280545957376,-0.023471315909772597,-0.13316668166519507,-0.20472123605536277,26
7177,1,1,1,0,1,1,5,5,5,2,2,0.32687777525132306,0.37270523036066894,-0.38074455858230083,-0.42980171365149294,26
3654,0,0,0,0,1,0,5,0,0,-1,-1,0.13885666575682987,0.5888015283263643,0.6887918696995959,-0.533685011003553,9
3626,1,1,1,0,1,0,5,4,1,2,2,-0.09616972111128666,-0.20355156421451875,-0.5887099751926697,1.3535282242255386,27
3965,1,1,1,0,1,1,0,4,5,-1,-1,0.32687777525132306,-0.05948736557072183,-0.41045390381235347,0.626345142761118,13
5785,1,1,1,1,1,1,5,3,1,1,2,-0.2136829145453449,-0.6573537899424791,0.5006326832425956,-0.533685011003553,9
14472,0,0,0,0,1,0,0,0,0,-1,-1,0.3621317332815406,-0.6717602098068588,-0.7966753918030385,-0.533685011003553,19
12825,0,1,1,0,1,1,5,5,0,-1,-1,1.3844965161578475,-0.6789634197390486,-0.5887099751926697,-0.533685011003553,11
926,0,1,1,0,1,1,5,2,3,-1,-1,0.2798724978776998,-0.2899900834007969,-0.39064767365898506,-0.3605461820834529,11
15136,0,0,0,0,1,0,5,7,0,-1,-1,3.264707611102779,-0.5493056409596314,-0.51938816965588,-0.533685011003553,3
13846,1,1,1,0,0,1,5,0,9,-1,-1,2.0073164413583564,0.12059288273402433,0.22334546109543715,0.574403494085088,29
2097,0,1,1,0,0,0,5,5,9,3,3,-1.083280545957376,-0.0018616861132030574,-0.35103521335224813,-0.08352405581129269,21
8888,0,0,0,0,1,0,0,0,0,-1,-1,0.738173952270527,-0.5493056409596314,-0.22229471735535314,-0.533685011003553,26
11862,1,1,1,0,1,1,5,3,9,-1,-1,3.029681224234663,1.8997857359849164,-0.29161652289214274,1.2323310439814685,3
16636,1,1,1,1,1,0,5,1,5,-1,-1,-1.083280545957376,-0.7654019389253268,-0.5391943998092484,-0.37786006497546293,5
14978,1,1,1,0,1,1,5,5,8,3,3,1.0437082551990784,0.7832881964954902,-0.16287602689524777,2.1153390714739793,5
9439,0,1,1,0,1,0,5,5,9,-1,-1,1.819295331863863,0.6032079481907441,-0.004426185668300106,-0.533685011003553,1
11817,0,1,1,0,1,0,5,4,0,-1,-1,-0.049164443737663356,-0.26117724367203754,-0.7966753918030385,-0.533685011003553,29
4682,1,1,1,0,1,1,5,3,9,-1,-1,-0.17842895651512744,-0.12431625496043044,0.6392762943161748,-0.533685011003553,29
10516,0,0,1,0,1,1,0,0,0,-1,-1,0.32687777525132306,-0.08109699536729137,1.0453040124602282,1.855630828093829,8
7192,0,1,1,0,1,0,5,4,5,-1,-1,-0.072667082424475,0.06296720327650555,0.12431431032859487,-0.533685011003553,23
10186,0,1,1,0,1,0,5,5,9,-1,-1,-1.083280545957376,-0.7581987289931369,3.6102108173214433,-0.533685011003553,21
2213,0,1,0,0,1,1,5,0,12,-1,-1,0.879189784391397,2.0438499346287133,-0.19258537212530047,-0.533685011003553,15
9558,0,1,1,0,1,1,5,4,5,-1,-1,-0.7424922849986071,0.12059288273402433,-0.05394176105172125,-0.42980171365149294,21
10380,0,1,1,0,1,1,5,1,5,-1,-1,0.45614228802878715,-0.4556639118411634,-0.6778380108828277,-0.49905724521953304,24
15129,0,1,1,0,0,0,3,0,0,-1,-1,-1.083280545957376,-0.2899900834007969,0.4214077626291217,-0.533685011003553,11
15610,1,0,0,0,1,0,0,0,0,-1,-1,-0.4604606207568673,1.3163257314775387,0.46102022293585865,0.5397757283010678,29
3397,0,1,1,0,1,1,5,4,0,2,3,0.22111590116067065,-1.1111560156704394,-0.06384487612840548,0.7994839716812181,9
8498,1,1,0,0,1,0,5,3,9,-1,-1,-0.3899527046964323,0.1638121423271634,0.4511171078591744,-0.08352405581129269,29
10872,1,1,1,0,1,1,5,5,9,3,3,0.40913701065516384,0.2718602913100111,0.9561759767700702,1.1457616295214184,26
2595,1,1,1,0,1,1,5,5,0,-1,-1,2.3246020636303135,1.121839063308413,1.124528933073702,-0.533685011003553,4
8368,1,1,1,0,1,0,5,5,9,-1,-1,1.5255123482787174,-0.5204928012308719,-0.26190717766209004,-0.533685011003553,4
14051,1,0,0,0,0,0,0,0,0,-1,-1,-1.083280545957376,-1.0031078666875917,-0.7966753918030385,-0.533685011003553,15
11865,0,1,1,0,0,0,5,6,12,3,3,0.11535402707001821,-0.0018616861132030574,0.9066604013866489,-0.15277958737933273,15
6248,0,1,1,0,0,0,5,4,5,0,2,-1.083280545957376,0.4951597992078963,-0.06384487612840548,-0.17009347027134275,21
6195,0,0,0,0,1,0,0,0,0,-1,-1,0.7264226329271212,0.8048978262920597,-0.5590006299626169,1.1284477466294085,29
9098,0,0,0,0,1,0,0,0,0,-1,-1,0.11535402707001821,-0.570915270756201,0.7581136752363855,-0.533685011003553,21
1030,1,1,1,0,1,1,5,3,12,0,0,0.2916238172211056,0.6248175779873135,0.9363697466167017,0.8514256203572481,29
2413,1,0,1,0,1,0,5,4,5,-1,-1,0.10360270772661238,-0.9166693475013136,-0.5292912847325643,-0.412487830759483,8
13077,1,1,1,0,0,1,5,5,9,-1,-1,-1.083280545957376,0.48075337934351664,-0.2718102927387743,0.7475423230051881,29
13753,1,1,1,0,1,1,5,0,0,-1,-1,2.3246020636303135,0.3150795509031502,0.6194700641628064,1.4054698729015687,10
1689,0,1,1,0,1,1,5,4,9,-1,-1,-0.7777462430288246,0.11338967280183448,-0.35103521335224813,-0.29129065051541286,21
4559,0,1,1,0,1,1,5,3,1,-1,-1,0.11535402707001821,-0.7798083587897064,0.17382988571201602,-0.23934900183938282,29
7004,1,1,1,0,1,1,5,5,9,0,0,-0.19018027585853325,0.7112560971735917,0.23324857617212139,0.03767312443277742,21
4791,0,1,1,0,1,0,5,3,1,-1,-1,-0.23718555323215657,0.25025066151344155,0.4115046475524375,-0.49905724521953304,29
1735,0,0,0,0,1,1,0,0,0,-1,-1,-0.5192172174738964,0.11338967280183448,-0.7966753918030385,-0.533685011003553,29
5021,1,1,1,0,1,0,5,5,9,-1,-1,2.571379769841836,-0.8878565077725542,0.9462728616933859,-0.533685011003553,9
6245,0,1,1,0,0,0,5,5,9,-1,-1,-1.083280545957376,-1.0175142865519713,-0.6580317807294592,-0.464429479435513,11
6934,1,1,1,0,1,0,5,4,9,-1,-1,-0.08441840176788083,0.696849677309212,1.0849164727669651,1.4227837557935787,27
8822,1,1,1,0,1,0,5,4,9,-1,-1,-0.22543423388875075,-0.3404125529261258,-0.5094850545791958,-0.533685011003553,9
13741,0,0,1,0,1,1,3,0,9,-1,-1,-0.9657673525233178,-1.0031078666875917,-0.6184193204227223,-0.481743362327523,25
14827,1,1,1,1,1,0,5,6,0,-1,-1,-0.15492631782831578,0.3510956005640994,0.21344234601875292,-0.29129065051541286,21
10948,0,1,1,0,1,0,5,4,5,-1,-1,-0.072667082424475,0.026951153615556327,0.3124734967855952,-0.533685011003553,13
17235,0,1,1,1,1,1,4,5,9,-1,-1,-0.34294742732280903,-0.15312909468918984,0.4511171078591744,0.17618418756885754,21
1079,0,0,1,0,0,0,5,0,0,-1,-1,-0.7072383269683896,0.25025066151344155,-0.7966753918030385,-0.533685011003553,0
12130,1,1,1,0,1,1,5,3,9,1,1,1.008454297168861,-0.13151946489262029,0.26295792140217406,1.3881559900095586,29
652,0,1,1,0,1,1,3,4,9,-1,-1,-0.9657673525233178,-1.0463271262807308,-0.5887099751926697,-0.481743362327523,25
3870,0,1,1,0,1,0,5,4,0,-1,-1,3.5232366366577073,14.952002133112916,21.23775565381937,18.684724999127564,17
13081,0,1,1,0,1,0,5,3,9,0,1,-0.15492631782831578,-0.4052414423158345,-0.33122898319887967,-0.3086045334074229,21
12127,1,1,1,0,1,1,5,5,9,-1,-1,0.17411062378704734,-0.023471315909772597,0.18373300078870025,-0.13546570448732273,29
4662,0,1,1,0,0,0,5,5,9,-1,-1,-1.083280545957376,1.539625239375424,0.20353923094206872,1.4574115215775987,19
1809,1,1,1,0,1,1,5,0,9,2,2,2.3951099796907482,-0.5204928012308719,0.7581136752363855,2.305791783286089,21
9629,0,0,1,0,1,0,5,5,12,-1,-1,-0.2019315952019391,-0.05228415563853198,0.49072956816591135,-0.533685011003553,29
3109,0,0,0,0,1,0,5,0,0,-1,-1,-0.26068819191896825,-0.045080945706342135,-0.2817134078154585,0.4878340796250378,29
5437,0,1,1,0,1,1,4,4,9,0,0,0.8321845070177736,-0.3836318125192649,-0.40055078873566924,-0.533685011003553,26
11915,1,1,0,0,1,0,5,5,0,-1,-1,1.3022372807540066,0.9561652348680465,-0.7966753918030385,-0.533685011003553,26
9475,0,1,1,0,1,1,4,0,0,-1,-1,-0.11967235979809832,1.2875128917487795,1.9365843693618088,-0.533685011003553,29
308,0,1,1,0,1,0,3,1,0,-1,-1,-0.9422647138365061,-0.5348992210952517,-0.7966753918030385,-0.533685011003553,11
12336,0,0,1,0,1,0,0,0,0,-1,-1,0.45614228802878715,-0.2755836635364172,-0.7966753918030385,-0.533685011003553,24
14610,0,0,0,0,1,0,0,0,0,-1,-1,0.3621317332815406,-0.4484607019089735,-0.7966753918030385,-0.533685011003553,19
17275,1,1,1,0,1,0,5,3,1,-1,-1,0.4208883299985697,-0.2755836635364172,0.4808264530892271,-0.533685011003553,14
13257,0,1,1,0,1,1,5,4,5,-1,-1,0.40913701065516384,0.3943148601572385,-0.08365110628177394,1.0938199808453883,20
2619,1,1,1,0,1,1,5,5,0,-1,-1,0.2563698591908881,0.47355016941132677,0.6986949847762801,0.6436590256531279,29
3737,0,1,1,1,1,0,2,1,5,-1,-1,-0.23718555323215657,-0.7005730495356182,-0.5689037450393012,-0.3432322991914429,29
8550,0,1,1,0,1,1,5,5,9,-1,-1,-1.083280545957376,-0.21795798407889844,-0.48967882442582733,-0.533685011003553,26
4343,1,1,1,0,1,0,5,1,0,-1,-1,2.019067760701762,1.3739514109350577,-0.39064767365898506,-0.533685011003553,9
1560,0,1,1,0,1,0,5,5,0,-1,-1,-0.6484817302513605,0.12059288273402433,0.6590825244695432,1.821003062309809,29
1167,0,0,0,0,0,0,0,0,0,-1,-1,-1.083280545957376,-1.0967495958060598,-0.7966753918030385,-0.533685011003553,11
3555,1,0,1,0,1,1,5,0,0,-1,-1,0.44439096868538136,0.15660893239497356,1.0651102426135965,-0.533685011003553,29
7950,1,1,1,0,1,0,4,4,5,-1,-1,0.10360270772661238,-0.7365890991965673,-0.7273535862662488,-0.533685011003553,20
11661,0,1,1,0,1,1,5,6,1,-1,-1,-0.16667763717172163,-0.44125749197678366,0.3124734967855952,0.5051479625170479,21
15724,1,1,1,0,1,1,5,3,9,2,1,-0.10792104045469249,1.1866679526981216,-0.12326356658851086,0.7994839716812181,29
9722,0,1,1,0,0,1,5,3,3,1,1,-1.083280545957376,-1.0391239163485408,-0.7966753918030385,-0.464429479435513,3
7545,1,0,0,0,1,0,5,0,0,-1,-1,-0.072667082424475,1.1002294335118434,1.599878456754545,0.3666368993809677,29
8327,0,1,1,0,0,0,4,1,1,-1,-1,-1.083280545957376,-1.0679367560773003,-0.7174504711895646,-0.44711559654350297,29
5724,0,0,0,0,1,0,0,0,0,-1,-1,-0.6014764528777372,-0.9022629276369338,-0.03413553089835279,-0.533685011003553,9
625,0,1,1,1,0,0,5,4,5,2,2,-1.083280545957376,0.8048978262920597,-0.7966753918030385,-0.3432322991914429,27
12546,1,1,1,0,1,1,5,5,1,-1,-1,2.7241469213061116,-0.06669057550291167,0.3718921872457006,1.0072505663853384,9
2411,1,1,1,0,1,1,5,5,9,-1,-1,-0.17842895651512744,0.6248175779873135,0.21344234601875292,0.678286791437148,26
7256,0,0,1,0,1,1,5,0,0,-1,-1,-0.09616972111128666,0.14940572246278372,-0.35103521335224813,0.10692865600081748,15
10061,0,0,1,0,1,1,3,0,9,-1,-1,-0.9657673525233178,-1.0031078666875917,-0.6184193204227223,-0.481743362327523,25
15741,1,1,1,0,1,0,5,0,0,-1,-1,-1.083280545957376,-0.801417988586276,-0.15297291181856354,0.05498700732478744,29
10092,0,1,1,0,1,1,5,5,0,-1,-1,-0.6602330495947664,0.9705716547324262,1.599878456754545,-0.533685011003553,3
14799,0,1,1,0,1,1,5,5,9,3,3,-0.002159166364040051,1.309122521545349,1.292881889377334,-0.04889629002727265,28
11387,1,1,1,0,1,0,5,5,9,-1,-1,0.18586194313045318,0.10618646286964464,0.3619890721690164,-0.3432322991914429,11
6196,1,1,1,0,1,0,5,5,9,0,0,3.34696684650662,1.215480792426881,4.709456590833393,-0.533685011003553,11
7155,0,1,1,0,1,1,5,3,9,-1,-1,0.0213434723227716,0.019747943683366482,0.07479873494517372,-0.412487830759483,29
5553,0,0,0,0,0,0,5,0,0,-1,-1,-0.7072383269683896,-0.3620221827226954,1.8870687939783877,-0.533685011003553,26
4483,1,1,1,0,1,0,5,5,9,-1,-1,-0.08441840176788083,1.2514968420878303,0.9462728616933859,1.1457616295214184,27
5684,0,0,0,0,1,0,0,0,0,-1,-1,0.13885666575682987,-0.05228415563853198,-0.11336045151182662,-0.533685011003553,28
4263,0,0,0,0,1,0,0,0,0,-1,-1,1.1729727679765425,-0.801417988586276,0.6689856395462275,-0.533685011003553,2
4387,0,1,1,0,1,1,3,5,12,-1,-1,-0.5544711755041138,-0.16753551455356952,1.3523005798374392,-0.533685011003553,21
8057,1,1,1,0,0,0,5,3,5,1,2,-1.083280545957376,0.1782185621915431,-0.35103521335224813,-0.533685011003553,29
13294,0,0,1,0,0,0,5,0,0,-1,-1,-0.7072383269683896,-0.36922539265488524,-0.7966753918030385,-0.533685011003553,22
9117,1,1,1,0,1,1,5,5,9,-1,-1,-0.41345534338324397,-0.3548189727905055,-0.26190717766209004,1.5093531702536287,21
8636,0,1,1,0,1,0,5,5,9,-1,-1,-0.2841908306057799,0.32228276083534,-0.51938816965588,-0.29129065051541286,21
561,0,1,1,0,1,0,4,4,5,-1,-1,-0.072667082424475,-0.16033230462137968,0.29266726663222675,-0.533685011003553,23
16385,1,1,1,0,1,1,2,2,1,0,0,-0.11967235979809832,0.47355016941132677,-0.18268225704861624,0.2800674849209176,29
575,0,1,1,0,1,1,3,4,9,-1,-1,-0.9657673525233178,-0.988701446823212,-0.5887099751926697,-0.481743362327523,25
2557,1,1,1,0,0,0,5,0,5,-1,-1,-1.083280545957376,0.14220251253059388,1.3523005798374392,-0.533685011003553,3
2309,0,1,1,0,1,0,5,3,9,-1,-1,0.5148988847458162,-0.7221826793321877,-0.38074455858230083,-0.533685011003553,26
13201,0,0,1,0,0,0,5,0,0,-1,-1,-0.7072383269683896,-1.125562435534819,0.5699544887793851,-0.533685011003553,24
3689,0,1,1,0,0,1,3,4,12,-1,-1,-1.083280545957376,-0.6357441601459095,-0.4797757093491431,-0.23934900183938282,7
1189,0,0,0,0,1,0,0,0,0,-1,-1,-0.7894975623722303,-0.44125749197678366,-0.45996947919577463,-0.533685011003553,21
16097,0,0,1,0,0,0,5,0,0,-1,-1,-0.7072383269683896,-0.2251611940110883,-0.7966753918030385,-0.533685011003553,22
12061,0,1,0,0,0,0,5,0,0,-1,-1,-0.7072383269683896,-1.0319207064163511,-0.35103521335224813,-0.533685011003553,11
9019,0,1,1,0,1,0,3,5,9,-1,-1,-1.083280545957376,0.5960047382585542,0.6194700641628064,-0.533685011003553,26
12830,1,1,1,0,1,0,5,1,1,-1,-1,-0.8012488817156362,-1.1111560156704394,-0.5887099751926697,-0.533685011003553,11
5587,1,1,1,1,1,1,5,5,9,-1,-1,3.5232366366577073,-0.05228415563853198,0.4808264530892271,0.020359241540767407,27
848,0,1,1,0,0,1,5,5,9,-1,-1,-1.083280545957376,-0.6429473700780993,-0.3411320982755639,-0.42980171365149294,11
14757,0,1,1,0,1,1,5,4,5,-1,-1,-0.060915763081069184,-0.49167996150211263,1.0056915521534913,0.41857854805699773,29
11086,0,0,0,0,1,1,0,1,5,-1,-1,0.45614228802878715,-0.61413453034934,-0.6481286656527749,-0.49905724521953304,24
12182,0,0,1,0,1,0,5,0,0,-1,-1,-1.0715292266139702,-0.2251611940110883,-0.7966753918030385,-0.533685011003553,21
15740,1,1,1,0,1,1,4,1,5,-1,-1,1.0319569358556726,-0.801417988586276,-0.36093832842893236,0.21081195335287756,3
14099,0,1,1,0,0,0,5,0,8,-1,-1,-1.083280545957376,-0.2899900834007969,1.1839476235338073,1.1977032781974484,29
17354,1,1,1,0,1,1,5,0,9,2,3,0.8204331876743678,1.3739514109350577,0.5798576038560694,-0.481743362327523,29
4208,0,0,0,0,1,0,0,0,0,-1,-1,1.1729727679765425,-0.8446372481794151,1.075013357690281,-0.533685011003553,2
3303,1,1,1,0,0,0,5,5,0,-1,-1,-1.083280545957376,0.8337106660208191,0.26295792140217406,-0.533685011003553,11
9432,0,1,1,1,1,1,3,3,0,-1,-1,1.2434806840369774,0.9489620249358567,1.0849164727669651,-0.29129065051541286,25
7333,0,1,1,0,1,0,5,4,1,1,0,1.6547768610561815,0.21423461185249232,0.7284043300063329,0.6436590256531279,11
13396,0,1,1,0,0,0,5,5,9,-1,-1,-1.083280545957376,-0.5565088508918212,0.5303420284726482,-0.533685011003553,14
10749,0,1,1,0,1,0,5,6,9,-1,-1,0.5736554814628454,-0.4628671217733532,0.09460496509854219,-0.2566628847313928,26
8783,0,1,1,0,1,1,5,5,1,1,1,0.6089094394930629,0.019747943683366482,2.0554217502820196,2.8252082700463896,26
16797,1,1,1,1,1,0,5,1,5,1,1,-1.083280545957376,-0.6357441601459095,-0.6679348958061434,-0.464429479435513,7
16078,0,1,1,0,1,0,5,1,1,1,1,-1.083280545957376,0.5095662190722761,0.03518627463843681,-0.20472123605536277,28
367,0,1,0,0,1,1,0,1,5,-1,-1,0.45614228802878715,-0.5421024310274415,-0.7372567013429331,-0.49905724521953304,24
7033,1,0,0,0,1,0,0,0,0,-1,-1,-0.013910485707445876,0.7112560971735917,-0.7966753918030385,-0.533685011003553,3
11427,1,1,0,0,1,0,0,0,0,-1,-1,-0.5309685368173023,-0.570915270756201,-0.44016324904240617,-0.533685011003553,29
13523,0,1,1,0,1,0,5,5,0,0,0,-1.083280545957376,1.4819995599179052,0.17382988571201602,-0.533685011003553,11
7958,0,1,1,0,0,0,5,0,9,-1,-1,-1.083280545957376,-0.61413453034934,0.22334546109543715,-0.08352405581129269,21
4775,0,1,1,0,1,0,5,5,9,-1,-1,-0.2136829145453449,-0.5781184806883908,0.3421828420156479,-0.39517394786747295,11
9336,0,1,1,0,1,1,4,0,5,-1,-1,-0.7424922849986071,-0.3476157628583157,-0.7966753918030385,0.22812583624488758,23
15949,0,1,1,0,1,1,5,6,1,-1,-1,-0.4604606207568673,3.3332245124906956,0.29266726663222675,-0.533685011003553,29
12329,1,1,1,0,1,0,5,4,8,-1,-1,1.7957926931770514,0.17101535225935324,0.9165635164633332,-0.533685011003553,3
12158,0,1,1,0,0,0,5,5,9,3,3,-1.083280545957376,-0.045080945706342135,0.8472417109265435,-0.533685011003553,11
7344,1,1,1,0,1,1,5,5,9,-1,-1,0.9496977004518319,-0.5060863813664923,2.4812556985794414,1.0938199808453883,11
11323,1,1,1,0,1,0,5,6,12,3,3,0.7499252716139329,0.5960047382585542,-0.5490975148859327,1.0072505663853384,21
13167,1,1,1,0,1,0,5,5,9,2,2,0.8204331876743678,0.37270523036066894,0.3619890721690164,-0.533685011003553,29
4710,0,0,0,0,1,1,0,0,0,-1,-1,-0.072667082424475,-0.9959046567554019,-0.7966753918030385,-0.533685011003553,7
6320,1,0,0,0,1,1,0,0,0,-1,-1,-1.083280545957376,-1.175984905060148,-0.6778380108828277,-0.533685011003553,26
17386,0,1,1,0,1,1,5,5,0,-1,-1,-0.5192172174738964,0.026951153615556327,0.1342174254052791,-0.031582407135262634,29
979,0,1,1,0,1,1,5,4,12,-1,-1,-0.4252066627266498,-0.16753551455356952,-0.19258537212530047,-0.533685011003553,29
10707,0,1,1,0,1,1,5,5,1,1,1,-0.26068819191896825,-0.12431625496043044,0.3619890721690164,3.9679245409190504,29
1179,1,1,1,0,1,0,5,5,0,-1,-1,0.37388305262494637,0.1638121423271634,-0.7966753918030385,-0.533685011003553,13
1425,1,0,0,0,1,1,0,0,0,-1,-1,-0.5192172174738964,-0.6429473700780993,1.203753853687176,0.3493230164889577,29
2742,1,0,0,0,0,0,0,0,0,-1,-1,-0.613227772221143,-0.6213377402815299,-0.3114227530455112,-0.481743362327523,21
12789,0,0,0,0,1,0,0,0,0,-1,-1,-1.083280545957376,-0.6861666296712384,-0.7966753918030385,1.855630828093829,29
2381,1,1,1,0,1,1,4,4,5,-1,-1,0.32687777525132306,0.005341523818986789,-0.36093832842893236,0.626345142761118,13
1938,1,1,1,0,1,1,5,5,9,-1,-1,1.0437082551990784,0.2430474515812517,-0.172779141971932,0.2973813678129276,11
13429,0,0,0,0,1,0,0,0,0,-1,-1,1.4432531128748765,1.0570101739187043,-0.7966753918030385,-0.533685011003553,7
15354,1,1,1,0,1,1,5,4,9,2,3,0.44439096868538136,0.26465708137782123,0.9660790918467543,1.0765060979533783,29
12900,0,0,1,0,1,1,3,0,9,-1,-1,-0.9657673525233178,-1.0031078666875917,-0.6184193204227223,-0.481743362327523,25
4491,0,1,1,0,0,0,5,5,9,3,3,-1.083280545957376,-0.48447675156992276,-0.03413553089835279,-0.49905724521953304,11
2977,1,1,1,0,0,1,5,4,5,2,2,-1.083280545957376,0.4591437495469471,-0.5490975148859327,0.020359241540767407,21
10727,0,1,0,0,1,1,5,0,12,-1,-1,0.879189784391397,2.857812656966166,-0.40055078873566924,-0.533685011003553,15
5554,1,0,0,0,1,1,0,0,0,-1,-1,0.17411062378704734,-0.7726051488575166,-0.33122898319887967,0.1588703046768475,29
12530,0,0,0,0,1,0,0,0,0,-1,-1,-0.072667082424475,1.496405979782285,1.5899753416778608,-0.533685011003553,26
14752,1,0,0,0,1,1,0,0,0,-1,-1,0.7734279103007444,0.3943148601572385,0.23324857617212139,0.7994839716812181,29
17323,0,1,1,0,1,0,5,0,1,-1,-1,1.5725176256523405,-0.4700703317055431,-0.4203570188890377,-0.3605461820834529,21
2196,1,0,0,0,1,1,3,0,0,-1,-1,-0.4017040240398381,-0.36922539265488524,-0.7966753918030385,-0.533685011003553,29
16760,0,1,0,0,1,1,0,0,0,-1,-1,1.078962213229296,-1.0319207064163511,-0.6778380108828277,-0.1181518215953127,4
10827,0,1,1,0,1,0,5,3,9,-1,-1,-0.072667082424475,0.4447373296825674,0.9165635164633332,-0.533685011003553,29
8060,0,0,1,0,1,1,1,1,5,-1,-1,-0.13142367914150413,1.6476733883582717,-0.7966753918030385,-0.533685011003553,12
2550,1,1,1,0,1,1,5,5,9,3,3,1.3962478355012533,-0.48447675156992276,-0.26190717766209004,-0.06621017291928266,11
1286,1,1,1,1,1,0,5,1,5,1,1,-0.8365028397458537,-0.9310757673656932,-0.7471598164196173,-0.37786006497546293,8
11260,0,0,1,0,1,0,5,3,9,-1,-1,1.4550044322182825,-0.06669057550291167,-0.2817134078154585,0.1588703046768475,11
